ECG,X,Y,Z,Timestamp
251,0.20,-9.38,-1.45,2024-01-20 15:17:22.492
335,0.31,-9.38,-1.37,2024-01-20 15:17:22.525
386,0.31,-9.53,-1.45,2024-01-20 15:17:22.559
321,0.27,-9.02,-1.33,2024-01-20 15:17:22.625
293,0.35,-9.26,-1.33,2024-01-20 15:17:22.658
282,0.24,-9.26,-1.37,2024-01-20 15:17:22.692
287,0.24,-9.34,-1.41,2024-01-20 15:17:22.758
398,0.27,-9.34,-1.33,2024-01-20 15:17:22.792
365,0.24,-9.22,-1.33,2024-01-20 15:17:22.825
660,0.27,-9.26,-1.41,2024-01-20 15:17:22.891
256,0.24,-9.30,-1.37,2024-01-20 15:17:22.925
289,0.27,-9.26,-1.37,2024-01-20 15:17:22.958
382,0.27,-9.38,-1.33,2024-01-20 15:17:23.024
422,0.20,-9.30,-1.37,2024-01-20 15:17:23.058
349,0.20,-9.26,-1.33,2024-01-20 15:17:23.092
273,0.27,-9.30,-1.37,2024-01-20 15:17:23.125
282,0.27,-9.26,-1.33,2024-01-20 15:17:23.191
323,0.24,-9.30,-1.37,2024-01-20 15:17:23.224
404,0.27,-9.38,-1.33,2024-01-20 15:17:23.258
344,0.24,-9.30,-1.41,2024-01-20 15:17:23.324
276,0.24,-9.38,-1.37,2024-01-20 15:17:23.357
275,0.20,-9.30,-1.29,2024-01-20 15:17:23.390
284,0.24,-9.30,-1.37,2024-01-20 15:17:23.457
387,0.24,-9.34,-1.29,2024-01-20 15:17:23.490
390,0.24,-9.34,-1.41,2024-01-20 15:17:23.524
308,0.24,-9.30,-1.41,2024-01-20 15:17:23.590
288,0.20,-9.34,-1.33,2024-01-20 15:17:23.623
275,0.24,-9.34,-1.37,2024-01-20 15:17:23.657
336,0.24,-9.10,-1.29,2024-01-20 15:17:23.723
407,0.24,-9.26,-1.33,2024-01-20 15:17:23.756
347,0.27,-9.30,-1.41,2024-01-20 15:17:23.789
596,0.20,-9.30,-1.37,2024-01-20 15:17:23.823
265,0.24,-9.34,-1.37,2024-01-20 15:17:23.890
303,0.20,-9.34,-1.37,2024-01-20 15:17:23.923
412,0.24,-9.30,-1.33,2024-01-20 15:17:23.956
394,0.24,-9.30,-1.37,2024-01-20 15:17:24.022
330,0.31,-9.49,-1.45,2024-01-20 15:17:24.056
283,0.31,-9.45,-1.37,2024-01-20 15:17:24.089
278,0.27,-9.34,-1.37,2024-01-20 15:17:24.156
350,0.27,-9.34,-1.37,2024-01-20 15:17:24.189
400,0.24,-9.38,-1.37,2024-01-20 15:17:24.223
337,0.24,-9.34,-1.33,2024-01-20 15:17:24.289
278,0.20,-9.30,-1.37,2024-01-20 15:17:24.323
268,0.24,-9.34,-1.37,2024-01-20 15:17:24.356
310,0.27,-9.34,-1.37,2024-01-20 15:17:24.421
401,0.24,-9.34,-1.37,2024-01-20 15:17:24.455
368,0.24,-9.34,-1.33,2024-01-20 15:17:24.489
303,0.20,-9.30,-1.37,2024-01-20 15:17:24.522
289,0.16,-9.26,-1.41,2024-01-20 15:17:24.589
291,0.31,-9.57,-1.49,2024-01-20 15:17:24.622
373,0.27,-8.94,-1.26,2024-01-20 15:17:24.657
402,0.27,-9.41,-1.41,2024-01-20 15:17:24.721
328,0.27,-9.34,-1.33,2024-01-20 15:17:24.755
661,0.24,-9.30,-1.37,2024-01-20 15:17:24.788
252,0.20,-9.34,-1.37,2024-01-20 15:17:24.855
339,0.24,-9.34,-1.37,2024-01-20 15:17:24.887
421,0.20,-9.34,-1.41,2024-01-20 15:17:24.921
379,0.20,-9.30,-1.33,2024-01-20 15:17:24.988
318,0.24,-9.30,-1.37,2024-01-20 15:17:25.021
271,0.27,-9.38,-1.33,2024-01-20 15:17:25.054
295,0.24,-9.34,-1.33,2024-01-20 15:17:25.120
370,0.24,-9.30,-1.37,2024-01-20 15:17:25.154
394,0.27,-9.34,-1.41,2024-01-20 15:17:25.187
323,0.24,-9.34,-1.37,2024-01-20 15:17:25.221
280,0.27,-9.30,-1.33,2024-01-20 15:17:25.287
255,0.24,-9.34,-1.41,2024-01-20 15:17:25.320
332,0.24,-9.30,-1.26,2024-01-20 15:17:25.354
393,0.24,-9.30,-1.37,2024-01-20 15:17:25.420
338,0.24,-9.34,-1.41,2024-01-20 15:17:25.454
282,0.20,-9.30,-1.45,2024-01-20 15:17:25.487
272,0.27,-9.38,-1.33,2024-01-20 15:17:25.553
306,0.20,-9.34,-1.33,2024-01-20 15:17:25.587
391,0.24,-9.30,-1.33,2024-01-20 15:17:25.619
371,0.24,-9.34,-1.37,2024-01-20 15:17:25.686
316,0.24,-9.34,-1.37,2024-01-20 15:17:25.720
661,0.24,-9.30,-1.33,2024-01-20 15:17:25.753
244,0.27,-9.34,-1.33,2024-01-20 15:17:25.819
368,0.24,-9.38,-1.41,2024-01-20 15:17:25.852
393,0.20,-9.34,-1.33,2024-01-20 15:17:25.886
334,0.20,-9.30,-1.37,2024-01-20 15:17:25.919
328,0.24,-9.38,-1.37,2024-01-20 15:17:25.985
286,0.24,-9.34,-1.37,2024-01-20 15:17:26.019
335,0.24,-9.34,-1.41,2024-01-20 15:17:26.053
401,0.24,-9.30,-1.33,2024-01-20 15:17:26.119
378,0.24,-9.38,-1.41,2024-01-20 15:17:26.152
310,0.24,-9.34,-1.37,2024-01-20 15:17:26.186
283,0.16,-9.34,-1.37,2024-01-20 15:17:26.252
288,0.27,-9.38,-1.37,2024-01-20 15:17:26.285
369,0.24,-9.34,-1.33,2024-01-20 15:17:26.319
404,0.20,-9.30,-1.33,2024-01-20 15:17:26.385
329,0.24,-9.34,-1.41,2024-01-20 15:17:26.418
272,0.24,-9.34,-1.41,2024-01-20 15:17:26.452
248,0.24,-9.34,-1.37,2024-01-20 15:17:26.518
240,0.24,-9.34,-1.33,2024-01-20 15:17:26.552
371,0.24,-9.30,-1.33,2024-01-20 15:17:26.585
372,0.20,-9.34,-1.33,2024-01-20 15:17:26.618
660,0.27,-9.30,-1.37,2024-01-20 15:17:26.685
310,0.27,-9.34,-1.37,2024-01-20 15:17:26.718
331,0.24,-9.30,-1.37,2024-01-20 15:17:26.751
418,0.27,-9.22,-1.33,2024-01-20 15:17:26.817
432,0.27,-9.10,-1.37,2024-01-20 15:17:26.851
360,0.27,-9.34,-1.33,2024-01-20 15:17:26.884
286,0.27,-9.34,-1.33,2024-01-20 15:17:26.951
275,0.24,-9.45,-1.37,2024-01-20 15:17:26.984
279,0.20,-9.38,-1.33,2024-01-20 15:17:27.017
326,0.20,-9.30,-1.37,2024-01-20 15:17:27.084
350,0.24,-9.34,-1.33,2024-01-20 15:17:27.117
277,0.35,-9.34,-1.41,2024-01-20 15:17:27.151
300,0.27,-9.30,-1.45,2024-01-20 15:17:27.216
303,0.27,-9.26,-1.33,2024-01-20 15:17:27.250
429,0.27,-9.30,-1.37,2024-01-20 15:17:27.284
375,0.20,-9.30,-1.33,2024-01-20 15:17:27.316
318,0.27,-9.38,-1.33,2024-01-20 15:17:27.383
286,0.24,-9.34,-1.37,2024-01-20 15:17:27.417
318,0.24,-9.30,-1.41,2024-01-20 15:17:27.450
424,0.24,-9.34,-1.37,2024-01-20 15:17:27.516
550,0.24,-9.34,-1.37,2024-01-20 15:17:27.550
661,0.20,-9.34,-1.37,2024-01-20 15:17:27.583
182,0.24,-9.30,-1.33,2024-01-20 15:17:27.649
136,0.27,-9.34,-1.37,2024-01-20 15:17:27.683
240,0.24,-9.34,-1.33,2024-01-20 15:17:27.716
393,0.24,-9.34,-1.33,2024-01-20 15:17:27.783
380,0.24,-9.34,-1.41,2024-01-20 15:17:27.816
283,0.20,-9.30,-1.37,2024-01-20 15:17:27.849
263,0.27,-9.30,-1.37,2024-01-20 15:17:27.916
249,0.20,-9.30,-1.37,2024-01-20 15:17:27.949
351,0.20,-9.34,-1.37,2024-01-20 15:17:27.982
406,0.27,-9.34,-1.37,2024-01-20 15:17:28.015
344,0.27,-9.26,-1.33,2024-01-20 15:17:28.082
292,0.27,-9.26,-1.33,2024-01-20 15:17:28.116
266,0.24,-9.38,-1.37,2024-01-20 15:17:28.148
328,0.27,-9.38,-1.33,2024-01-20 15:17:28.215
408,0.24,-9.41,-1.37,2024-01-20 15:17:28.248
351,0.24,-9.38,-1.37,2024-01-20 15:17:28.281
287,0.24,-9.34,-1.33,2024-01-20 15:17:28.348
235,0.24,-9.34,-1.41,2024-01-20 15:17:28.382
293,0.27,-9.34,-1.37,2024-01-20 15:17:28.416
400,0.27,-9.38,-1.37,2024-01-20 15:17:28.482
661,0.20,-9.18,-1.33,2024-01-20 15:17:28.514
264,0.24,-9.45,-1.37,2024-01-20 15:17:28.548
289,0.35,-9.30,-1.33,2024-01-20 15:17:28.614
275,0.24,-9.30,-1.41,2024-01-20 15:17:28.648
353,0.31,-9.34,-1.33,2024-01-20 15:17:28.681
447,0.20,-9.34,-1.33,2024-01-20 15:17:28.714
373,0.27,-9.34,-1.37,2024-01-20 15:17:28.781
308,0.20,-9.34,-1.33,2024-01-20 15:17:28.814
254,0.24,-9.34,-1.37,2024-01-20 15:17:28.847
276,0.24,-9.34,-1.37,2024-01-20 15:17:28.913
393,0.20,-9.38,-1.37,2024-01-20 15:17:28.947
388,0.24,-9.34,-1.33,2024-01-20 15:17:28.981
311,0.20,-9.34,-1.37,2024-01-20 15:17:29.046
260,0.24,-9.38,-1.37,2024-01-20 15:17:29.080
264,0.24,-9.30,-1.37,2024-01-20 15:17:29.114
358,0.24,-9.30,-1.41,2024-01-20 15:17:29.180
400,0.24,-9.34,-1.37,2024-01-20 15:17:29.213
340,0.24,-9.34,-1.41,2024-01-20 15:17:29.247
287,0.24,-9.30,-1.41,2024-01-20 15:17:29.313
260,0.24,-9.34,-1.37,2024-01-20 15:17:29.346
298,0.24,-9.30,-1.37,2024-01-20 15:17:29.379
408,0.20,-9.30,-1.37,2024-01-20 15:17:29.413
661,0.24,-9.34,-1.29,2024-01-20 15:17:29.480
261,0.20,-9.34,-1.37,2024-01-20 15:17:29.513
291,0.20,-9.30,-1.33,2024-01-20 15:17:29.546
289,0.20,-9.34,-1.33,2024-01-20 15:17:29.613
395,0.20,-9.30,-1.37,2024-01-20 15:17:29.646
442,0.27,-9.34,-1.41,2024-01-20 15:17:29.679
341,0.27,-9.38,-1.37,2024-01-20 15:17:29.746
324,0.24,-9.34,-1.33,2024-01-20 15:17:29.779
268,0.20,-9.30,-1.41,2024-01-20 15:17:29.812
315,0.27,-9.41,-1.41,2024-01-20 15:17:29.879
407,0.24,-9.41,-1.41,2024-01-20 15:17:29.912
360,0.27,-9.41,-1.33,2024-01-20 15:17:29.946
283,0.27,-9.53,-1.41,2024-01-20 15:17:30.011
255,0.24,-9.14,-1.33,2024-01-20 15:17:30.045
269,0.24,-9.26,-1.33,2024-01-20 15:17:30.079
359,0.24,-9.30,-1.37,2024-01-20 15:17:30.112
381,0.20,-9.34,-1.33,2024-01-20 15:17:30.178
328,0.24,-9.14,-1.33,2024-01-20 15:17:30.212
303,0.31,-9.18,-1.26,2024-01-20 15:17:30.245
293,0.24,-9.41,-1.41,2024-01-20 15:17:30.311
340,0.24,-9.34,-1.33,2024-01-20 15:17:30.344
408,0.20,-9.30,-1.37,2024-01-20 15:17:30.378
341,0.20,-9.34,-1.33,2024-01-20 15:17:30.444
660,0.24,-9.30,-1.37,2024-01-20 15:17:30.478
237,0.24,-9.34,-1.37,2024-01-20 15:17:30.511
291,0.24,-9.34,-1.33,2024-01-20 15:17:30.577
413,0.24,-9.34,-1.37,2024-01-20 15:17:30.611
400,0.27,-9.38,-1.37,2024-01-20 15:17:30.644
327,0.24,-9.34,-1.29,2024-01-20 15:17:30.710
286,0.27,-9.38,-1.37,2024-01-20 15:17:30.744
298,0.27,-9.30,-1.37,2024-01-20 15:17:30.777
338,0.24,-9.30,-1.33,2024-01-20 15:17:30.810
416,0.24,-9.41,-1.33,2024-01-20 15:17:30.877
342,0.24,-9.26,-1.33,2024-01-20 15:17:30.910
277,0.27,-9.41,-1.37,2024-01-20 15:17:30.944
253,0.20,-9.30,-1.41,2024-01-20 15:17:31.010
291,0.27,-9.30,-1.37,2024-01-20 15:17:31.043
380,0.24,-9.49,-1.41,2024-01-20 15:17:31.077
366,0.27,-9.45,-1.33,2024-01-20 15:17:31.143
292,0.20,-9.34,-1.41,2024-01-20 15:17:31.176
274,0.20,-9.34,-1.37,2024-01-20 15:17:31.209
264,0.24,-9.38,-1.33,2024-01-20 15:17:31.276
345,0.27,-9.38,-1.37,2024-01-20 15:17:31.309
395,0.27,-9.38,-1.29,2024-01-20 15:17:31.343
657,0.20,-9.30,-1.37,2024-01-20 15:17:31.409
167,0.20,-9.30,-1.33,2024-01-20 15:17:31.443
277,0.24,-9.30,-1.33,2024-01-20 15:17:31.476
344,0.20,-9.45,-1.37,2024-01-20 15:17:31.509
438,0.20,-9.30,-1.37,2024-01-20 15:17:31.575
400,0.24,-9.34,-1.26,2024-01-20 15:17:31.608
307,0.24,-9.34,-1.33,2024-01-20 15:17:31.642
291,0.24,-9.38,-1.37,2024-01-20 15:17:31.709
261,0.24,-9.38,-1.33,2024-01-20 15:17:31.742
355,0.27,-9.34,-1.37,2024-01-20 15:17:31.776
400,0.20,-9.26,-1.41,2024-01-20 15:17:31.842
349,0.27,-9.30,-1.37,2024-01-20 15:17:31.875
287,0.24,-9.34,-1.37,2024-01-20 15:17:31.909
262,0.24,-9.34,-1.33,2024-01-20 15:17:31.975
315,0.20,-9.34,-1.37,2024-01-20 15:17:32.008
402,0.20,-9.30,-1.29,2024-01-20 15:17:32.041
344,0.20,-9.30,-1.37,2024-01-20 15:17:32.107
303,0.24,-9.38,-1.33,2024-01-20 15:17:32.141
288,0.24,-9.26,-1.41,2024-01-20 15:17:32.175
308,0.24,-9.22,-1.29,2024-01-20 15:17:32.208
421,0.24,-9.34,-1.33,2024-01-20 15:17:32.274
413,0.24,-9.34,-1.33,2024-01-20 15:17:32.308
660,0.27,-9.34,-1.37,2024-01-20 15:17:32.341
249,0.27,-9.38,-1.29,2024-01-20 15:17:32.407
257,0.27,-9.22,-1.37,2024-01-20 15:17:32.441
331,0.24,-9.41,-1.37,2024-01-20 15:17:32.474
417,0.20,-9.30,-1.41,2024-01-20 15:17:32.541
356,0.24,-9.30,-1.37,2024-01-20 15:17:32.574
299,0.24,-9.30,-1.41,2024-01-20 15:17:32.607
289,0.24,-9.34,-1.33,2024-01-20 15:17:32.674
307,0.31,-9.45,-1.45,2024-01-20 15:17:32.707
392,0.31,-9.41,-1.41,2024-01-20 15:17:32.740
364,0.27,-9.34,-1.33,2024-01-20 15:17:32.807
283,0.24,-9.22,-1.41,2024-01-20 15:17:32.839
263,0.24,-9.38,-1.33,2024-01-20 15:17:32.873
283,0.24,-9.34,-1.33,2024-01-20 15:17:32.907
363,0.24,-9.30,-1.37,2024-01-20 15:17:32.972
391,0.24,-9.41,-1.37,2024-01-20 15:17:33.006
319,0.24,-9.61,-1.37,2024-01-20 15:17:33.040
287,0.27,-9.30,-1.37,2024-01-20 15:17:33.106
294,0.27,-9.30,-1.37,2024-01-20 15:17:33.140
298,0.20,-9.30,-1.37,2024-01-20 15:17:33.173
376,0.20,-9.30,-1.33,2024-01-20 15:17:33.239
364,0.20,-9.30,-1.33,2024-01-20 15:17:33.273
660,0.20,-9.30,-1.37,2024-01-20 15:17:33.305
247,0.27,-9.38,-1.33,2024-01-20 15:17:33.372
276,0.24,-9.34,-1.37,2024-01-20 15:17:33.406
389,0.24,-9.38,-1.29,2024-01-20 15:17:33.439
421,0.24,-9.34,-1.37,2024-01-20 15:17:33.505
351,0.31,-9.30,-1.33,2024-01-20 15:17:33.539
299,0.27,-9.34,-1.41,2024-01-20 15:17:33.572
292,0.24,-9.34,-1.29,2024-01-20 15:17:33.606
319,0.24,-9.34,-1.33,2024-01-20 15:17:33.672
410,0.27,-9.22,-1.33,2024-01-20 15:17:33.705
372,0.31,-9.26,-1.26,2024-01-20 15:17:33.738
311,0.24,-9.34,-1.29,2024-01-20 15:17:33.805
281,0.20,-9.22,-1.37,2024-01-20 15:17:33.839
292,0.24,-9.34,-1.37,2024-01-20 15:17:33.872
389,0.24,-9.18,-1.41,2024-01-20 15:17:33.937
404,0.27,-9.34,-1.37,2024-01-20 15:17:33.972
345,0.27,-9.41,-1.45,2024-01-20 15:17:34.005
291,0.31,-9.38,-1.37,2024-01-20 15:17:34.071
262,0.27,-9.38,-1.33,2024-01-20 15:17:34.104
319,0.31,-9.30,-1.33,2024-01-20 15:17:34.138
391,0.24,-9.45,-1.33,2024-01-20 15:17:34.204
661,0.20,-9.10,-1.45,2024-01-20 15:17:34.237
257,0.24,-9.30,-1.33,2024-01-20 15:17:34.271
330,0.24,-9.34,-1.33,2024-01-20 15:17:34.304
299,0.20,-9.34,-1.33,2024-01-20 15:17:34.371
387,0.27,-9.34,-1.37,2024-01-20 15:17:34.404
390,0.20,-9.30,-1.45,2024-01-20 15:17:34.438
299,0.27,-9.34,-1.37,2024-01-20 15:17:34.503
289,0.27,-9.38,-1.33,2024-01-20 15:17:34.537
255,0.24,-9.38,-1.33,2024-01-20 15:17:34.571
325,0.24,-9.38,-1.37,2024-01-20 15:17:34.637
424,0.20,-9.30,-1.41,2024-01-20 15:17:34.670
367,0.24,-9.38,-1.33,2024-01-20 15:17:34.703
287,0.20,-9.30,-1.37,2024-01-20 15:17:34.770
263,0.27,-9.38,-1.37,2024-01-20 15:17:34.803
290,0.16,-9.34,-1.37,2024-01-20 15:17:34.836
394,0.24,-9.49,-1.29,2024-01-20 15:17:34.903
358,0.20,-9.30,-1.37,2024-01-20 15:17:34.936
320,0.27,-9.34,-1.37,2024-01-20 15:17:34.969
294,0.24,-9.34,-1.37,2024-01-20 15:17:35.003
308,0.20,-9.30,-1.37,2024-01-20 15:17:35.069
364,0.24,-9.38,-1.37,2024-01-20 15:17:35.103
422,0.24,-9.34,-1.37,2024-01-20 15:17:35.136
353,0.35,-9.18,-1.37,2024-01-20 15:17:35.202
660,0.24,-9.14,-1.33,2024-01-20 15:17:35.235
241,0.24,-9.34,-1.33,2024-01-20 15:17:35.269
305,0.24,-9.34,-1.33,2024-01-20 15:17:35.336
391,0.16,-9.22,-1.33,2024-01-20 15:17:35.369
350,0.20,-9.38,-1.37,2024-01-20 15:17:35.402
322,0.24,-9.38,-1.33,2024-01-20 15:17:35.469
266,0.24,-9.38,-1.33,2024-01-20 15:17:35.502
288,0.20,-9.30,-1.41,2024-01-20 15:17:35.535
345,0.27,-9.34,-1.37,2024-01-20 15:17:35.601
399,0.24,-9.30,-1.33,2024-01-20 15:17:35.635
339,0.20,-9.30,-1.37,2024-01-20 15:17:35.668
281,0.20,-9.38,-1.45,2024-01-20 15:17:35.701
257,0.24,-9.38,-1.37,2024-01-20 15:17:35.768
323,0.20,-9.26,-1.37,2024-01-20 15:17:35.802
428,0.24,-9.34,-1.37,2024-01-20 15:17:35.835
390,0.24,-9.34,-1.37,2024-01-20 15:17:35.901
325,0.24,-9.30,-1.33,2024-01-20 15:17:35.935
263,0.27,-9.10,-1.33,2024-01-20 15:17:35.967
269,0.20,-9.34,-1.41,2024-01-20 15:17:36.034
388,0.27,-9.14,-1.33,2024-01-20 15:17:36.068
395,0.24,-9.34,-1.33,2024-01-20 15:17:36.101
329,0.20,-9.10,-1.29,2024-01-20 15:17:36.167
283,0.24,-9.10,-1.29,2024-01-20 15:17:36.201
659,0.31,-9.34,-1.37,2024-01-20 15:17:36.234
293,0.24,-9.30,-1.37,2024-01-20 15:17:36.300
430,0.20,-9.34,-1.37,2024-01-20 15:17:36.334
368,0.27,-9.34,-1.37,2024-01-20 15:17:36.366
308,0.20,-9.34,-1.33,2024-01-20 15:17:36.401
299,0.24,-9.26,-1.41,2024-01-20 15:17:36.466
304,0.24,-9.30,-1.33,2024-01-20 15:17:36.500
407,0.24,-9.38,-1.37,2024-01-20 15:17:36.533
389,0.24,-9.34,-1.37,2024-01-20 15:17:36.600
338,0.20,-9.26,-1.33,2024-01-20 15:17:36.633
287,0.27,-9.34,-1.37,2024-01-20 15:17:36.667
262,0.20,-9.30,-1.33,2024-01-20 15:17:36.733
324,0.27,-9.38,-1.37,2024-01-20 15:17:36.766
293,0.20,-9.30,-1.37,2024-01-20 15:17:36.800
345,0.20,-9.41,-1.41,2024-01-20 15:17:36.866
340,0.31,-9.06,-1.29,2024-01-20 15:17:36.899
239,0.20,-9.30,-1.41,2024-01-20 15:17:36.933
290,0.31,-9.38,-1.33,2024-01-20 15:17:36.999
489,0.20,-9.30,-1.37,2024-01-20 15:17:37.032
357,0.24,-9.34,-1.41,2024-01-20 15:17:37.066
290,0.27,-9.22,-1.26,2024-01-20 15:17:37.099
269,0.24,-9.18,-1.37,2024-01-20 15:17:37.165
372,0.31,-9.34,-1.37,2024-01-20 15:17:37.199
32,0.20,-9.30,-1.33,2024-01-20 15:17:37.232
282,0.20,-9.14,-1.37,2024-01-20 15:17:37.298
440,0.20,-9.34,-1.37,2024-01-20 15:17:37.332
358,0.20,-9.34,-1.41,2024-01-20 15:17:37.365
297,0.24,-9.38,-1.33,2024-01-20 15:17:37.432
408,0.31,-9.30,-1.29,2024-01-20 15:17:37.465
400,0.27,-9.34,-1.37,2024-01-20 15:17:37.499
369,0.24,-9.30,-1.41,2024-01-20 15:17:37.564
266,0.20,-9.34,-1.29,2024-01-20 15:17:37.598
328,0.31,-9.45,-1.41,2024-01-20 15:17:37.632
277,0.24,-9.34,-1.37,2024-01-20 15:17:37.665
320,0.20,-9.34,-1.33,2024-01-20 15:17:37.731
387,0.27,-9.26,-1.37,2024-01-20 15:17:37.765
342,0.20,-9.38,-1.37,2024-01-20 15:17:37.798
326,0.31,-9.26,-1.37,2024-01-20 15:17:37.864
149,0.20,-8.98,-1.33,2024-01-20 15:17:37.897
350,0.24,-9.02,-1.29,2024-01-20 15:17:37.931
400,0.24,-9.22,-1.37,2024-01-20 15:17:37.997
455,0.20,-9.38,-1.41,2024-01-20 15:17:38.031
311,0.24,-9.30,-1.33,2024-01-20 15:17:38.064
260,0.20,-9.26,-1.45,2024-01-20 15:17:38.130
6,0.20,-9.26,-1.33,2024-01-20 15:17:38.164
280,0.20,-9.38,-1.37,2024-01-20 15:17:38.197
478,0.35,-9.38,-1.45,2024-01-20 15:17:38.230
329,0.20,-9.34,-1.37,2024-01-20 15:17:38.296
244,0.24,-9.38,-1.29,2024-01-20 15:17:38.330
346,0.27,-9.38,-1.33,2024-01-20 15:17:38.364
352,0.27,-9.41,-1.49,2024-01-20 15:17:38.430
455,0.24,-9.38,-1.33,2024-01-20 15:17:38.463
357,0.24,-9.34,-1.37,2024-01-20 15:17:38.496
297,0.24,-9.34,-1.37,2024-01-20 15:17:38.563
242,0.16,-9.34,-1.33,2024-01-20 15:17:38.596
343,0.24,-9.34,-1.37,2024-01-20 15:17:38.630
200,0.24,-9.30,-1.37,2024-01-20 15:17:38.696
409,0.16,-9.30,-1.29,2024-01-20 15:17:38.729
393,0.24,-9.26,-1.37,2024-01-20 15:17:38.763
405,0.20,-9.34,-1.45,2024-01-20 15:17:38.829
214,0.27,-9.34,-1.29,2024-01-20 15:17:38.862
227,0.20,-9.34,-1.33,2024-01-20 15:17:38.896
431,0.24,-9.38,-1.37,2024-01-20 15:17:38.929
329,0.27,-9.30,-1.33,2024-01-20 15:17:38.995
273,0.20,-9.34,-1.33,2024-01-20 15:17:39.029
307,0.24,-9.34,-1.33,2024-01-20 15:17:39.063
516,0.24,-9.34,-1.37,2024-01-20 15:17:39.128
266,0.20,-9.34,-1.33,2024-01-20 15:17:39.162
383,0.27,-9.38,-1.41,2024-01-20 15:17:39.196
335,0.24,-9.30,-1.41,2024-01-20 15:17:39.261
262,0.24,-9.30,-1.37,2024-01-20 15:17:39.294
395,0.24,-9.34,-1.33,2024-01-20 15:17:39.328
174,0.27,-9.30,-1.45,2024-01-20 15:17:39.395
395,0.20,-9.30,-1.29,2024-01-20 15:17:39.428
422,0.27,-9.34,-1.33,2024-01-20 15:17:39.461
336,0.24,-9.30,-1.41,2024-01-20 15:17:39.527
321,0.24,-9.49,-1.26,2024-01-20 15:17:39.561
290,0.24,-9.26,-1.41,2024-01-20 15:17:39.594
267,0.31,-9.26,-1.37,2024-01-20 15:17:39.627
329,0.24,-9.34,-1.29,2024-01-20 15:17:39.695
395,0.24,-9.38,-1.37,2024-01-20 15:17:39.728
209,0.35,-9.49,-1.41,2024-01-20 15:17:39.761
219,0.16,-9.41,-1.37,2024-01-20 15:17:39.827
336,0.24,-9.34,-1.37,2024-01-20 15:17:39.861
421,0.24,-9.38,-1.45,2024-01-20 15:17:39.893
486,0.27,-9.22,-1.29,2024-01-20 15:17:39.960
329,0.27,-9.34,-1.33,2024-01-20 15:17:39.993
277,0.24,-9.34,-1.45,2024-01-20 15:17:40.027
203,0.24,-9.49,-1.37,2024-01-20 15:17:40.093
661,0.27,-9.53,-1.33,2024-01-20 15:17:40.127
265,0.31,-9.38,-1.45,2024-01-20 15:17:40.160
362,0.20,-9.30,-1.33,2024-01-20 15:17:40.226
360,0.39,-9.22,-1.29,2024-01-20 15:17:40.260
357,0.24,-9.41,-1.45,2024-01-20 15:17:40.293
345,0.24,-9.30,-1.33,2024-01-20 15:17:40.326
355,0.27,-9.34,-1.37,2024-01-20 15:17:40.393
361,0.24,-9.34,-1.41,2024-01-20 15:17:40.427
344,0.24,-9.34,-1.37,2024-01-20 15:17:40.460
176,0.24,-9.34,-1.37,2024-01-20 15:17:40.526
273,0.24,-9.30,-1.37,2024-01-20 15:17:40.560
399,0.24,-9.34,-1.37,2024-01-20 15:17:40.592
423,0.20,-9.38,-1.41,2024-01-20 15:17:40.659
360,0.20,-9.34,-1.33,2024-01-20 15:17:40.693
302,0.27,-9.45,-1.41,2024-01-20 15:17:40.726
216,0.20,-9.34,-1.37,2024-01-20 15:17:40.792
272,0.24,-9.49,-1.37,2024-01-20 15:17:40.825
446,0.24,-9.22,-1.33,2024-01-20 15:17:40.859
409,0.27,-9.41,-1.41,2024-01-20 15:17:40.925
276,0.27,-9.45,-1.37,2024-01-20 15:17:40.958
262,0.24,-9.34,-1.37,2024-01-20 15:17:40.992
333,0.31,-9.10,-1.22,2024-01-20 15:17:41.025
32,0.24,-9.38,-1.37,2024-01-20 15:17:41.091
417,0.24,-9.30,-1.26,2024-01-20 15:17:41.124
454,0.27,-9.34,-1.45,2024-01-20 15:17:41.158
275,0.27,-9.34,-1.37,2024-01-20 15:17:41.225
265,0.20,-9.30,-1.33,2024-01-20 15:17:41.258
464,0.20,-9.34,-1.33,2024-01-20 15:17:41.291
357,0.27,-9.30,-1.41,2024-01-20 15:17:41.358
366,0.16,-9.34,-1.33,2024-01-20 15:17:41.391
197,0.27,-9.34,-1.37,2024-01-20 15:17:41.425
302,0.27,-9.34,-1.37,2024-01-20 15:17:41.490
209,0.12,-9.30,-1.41,2024-01-20 15:17:41.524
369,0.27,-9.34,-1.37,2024-01-20 15:17:41.558
475,0.27,-9.30,-1.33,2024-01-20 15:17:41.624
308,0.24,-9.34,-1.41,2024-01-20 15:17:41.657
253,0.24,-9.34,-1.33,2024-01-20 15:17:41.691
491,0.20,-9.34,-1.45,2024-01-20 15:17:41.725
266,0.27,-9.30,-1.37,2024-01-20 15:17:41.790
341,0.20,-9.34,-1.37,2024-01-20 15:17:41.824
292,0.31,-9.34,-1.37,2024-01-20 15:17:41.857
296,0.27,-9.41,-1.41,2024-01-20 15:17:41.923
342,0.24,-9.22,-1.37,2024-01-20 15:17:41.957
375,0.24,-9.45,-1.37,2024-01-20 15:17:41.990
507,0.24,-9.34,-1.37,2024-01-20 15:17:42.056
477,0.20,-9.34,-1.33,2024-01-20 15:17:42.089
465,0.27,-9.22,-1.33,2024-01-20 15:17:42.123
